Date,CPI_USA_Index,CPI_Japan_Index,USA_WageH_Dollar,Japan_WageH_Dollar,USA_GDP_Dollar_Capita,Japan_GDP_Dollar_Capita
2017-11-01,247.284,100.585390684653,106.0626,101.7692,60127.2102775233,36138.5290824719
2017-12-01,247.805,100.890811911428,106.6153,102.9654,60127.2102775233,36138.5290824719
2018-01-01,248.859,100.789004835836,107.0173,102.0683,60127.2102775233,36138.5290824719
2018-02-01,249.529,100.789004835836,107.168,102.6663,60127.2102775233,36138.5290824719
2018-03-01,249.577,100.483583609061,107.4694,103.2644,60127.2102775233,36138.5290824719
2018-04-01,250.227,100.483583609061,107.8211,102.766,60127.2102775233,36138.5290824719
2018-05-01,250.792,100.483583609061,107.6202,101.6696,60127.2102775233,36138.5290824719
2018-06-01,251.018,100.483583609061,107.8714,104.8592,60127.2102775233,36138.5290824719
2018-07-01,251.214,100.585390684653,107.7709,104.4605,60127.2102775233,36138.5290824719
2018-08-01,251.663,101.298040213795,108.3236,102.9654,61330.6459767318,36043.7844013365
2018-09-01,252.182,101.399847289387,108.5748,103.1647,61330.6459767318,36043.7844013365
2018-10-01,252.772,101.705268516162,109.027,103.2644,61330.6459767318,36043.7844013365
2018-11-01,252.594,101.399847289387,109.4289,104.4605,61330.6459767318,36043.7844013365
2018-12-01,252.767,101.196233138203,109.6299,104.5602,61330.6459767318,36043.7844013365
2019-01-01,252.561,101.298040213795,109.8308,102.766,61330.6459767318,36043.7844013365
2019-02-01,253.319,101.399847289387,110.2328,102.6663,61330.6459767318,36043.7844013365
2019-03-01,254.277,101.399847289387,110.3835,103.9621,61330.6459767318,36043.7844013365
2019-04-01,255.233,101.807075591754,110.283,103.1647,61330.6459767318,36043.7844013365
2019-05-01,255.296,101.60346144057,110.7352,106.0553,61330.6459767318,36043.7844013365
2019-06-01,255.213,101.60346144057,111.2376,104.0618,61330.6459767318,36043.7844013365
2019-07-01,255.802,101.501654364978,111.4386,103.8624,61330.6459767318,36043.7844013365
2019-08-01,256.036,101.807075591754,111.5391,104.1615,59394.778327105,34650.7967802766
2019-09-01,256.43,101.807075591754,111.6898,102.9654,59394.778327105,34650.7967802766
2019-10-01,257.155,102.112496818529,111.9913,102.8657,59394.778327105,34650.7967802766
2019-11-01,257.879,102.112496818529,112.4937,105.856,59394.778327105,34650.7967802766
2019-12-01,258.63,102.214303894121,112.7952,103.3641,59394.778327105,34650.7967802766
2020-01-01,258.906,102.010689742937,112.7952,101.7692,59394.778327105,34650.7967802766
2020-02-01,259.246,101.908882667345,113.2976,102.2676,59394.778327105,34650.7967802766
2020-03-01,258.15,101.908882667345,113.4986,100.9718,59394.778327105,34650.7967802766
2020-04-01,256.126,102.112496818529,114.1015,100.2741,59394.778327105,34650.7967802766
2020-05-01,255.848,102.112496818529,114.5034,99.77573,59394.778327105,34650.7967802766
2020-06-01,257.004,101.807075591754,113.5991,97.38351,59394.778327105,34650.7967802766
2020-07-01,258.408,102.010689742937,114.6542,98.38026,59394.778327105,34650.7967802766
2020-08-01,259.366,102.010689742937,114.9054,99.4767,62741.0018131151,35701.4542716142
2020-09-01,259.951,101.60346144057,115.458,100.1744,62741.0018131151,35701.4542716142
2020-10-01,260.249,101.705268516162,115.5083,100.9718,62741.0018131151,35701.4542716142
2020-11-01,260.895,101.399847289387,116.1112,101.0715,62741.0018131151,35701.4542716142
2020-12-01,262.005,101.094426062611,116.4629,98.28059,62741.0018131151,35701.4542716142
2021-01-01,262.518,101.501654364978,116.8146,102.467,62741.0018131151,35701.4542716142
2021-02-01,263.583,101.60346144057,117.518,102.168,62741.0018131151,35701.4542716142
2021-03-01,264.91,101.60346144057,117.518,102.5667,62741.0018131151,35701.4542716142
2021-04-01,266.752,100.890811911428,117.8195,102.467,62741.0018131151,35701.4542716142
2021-05-01,268.452,101.298040213795,118.7741,102.3673,62741.0018131151,35701.4542716142
2021-06-01,270.664,101.298040213795,119.4775,101.8689,62741.0018131151,35701.4542716142
2021-07-01,271.994,101.60346144057,120.0804,100.6728,62741.0018131151,35701.4542716142
2021-08-01,272.789,101.60346144057,120.834,102.9654,63720.7641611959,36202.639274898
2021-09-01,273.887,101.908882667345,121.0852,102.766,63720.7641611959,36202.639274898
2021-10-01,276.434,101.705268516162,121.4369,102.2676,63720.7641611959,36202.639274898
2021-11-01,278.799,101.807075591754,121.7384,102.3673,63720.7641611959,36202.639274898
2021-12-01,280.808,101.908882667345,122.5423,100.3738,63720.7641611959,36202.639274898
2022-01-01,282.39,102.112496818529,123.2457,102.6663,63720.7641611959,36202.639274898
2022-02-01,284.535,102.519725120896,123.4969,102.8657,63720.7641611959,36202.639274898
2022-03-01,287.553,102.926953423263,124.4013,102.6663,63720.7641611959,36202.639274898
2022-04-01,288.764,103.33418172563,124.8535,104.1615,63720.7641611959,36202.639274898
2022-05-01,291.359,101.8,125.5066,100.8722,63720.7641611959,36202.639274898
2022-06-01,294.996,101.8,125.3559,103.6631,63720.7641611959,36202.639274898
2022-07-01,294.977,102.3,126.1095,104.8592,63720.7641611959,36202.639274898
2022-08-01,295.209,102.7,126.3607,102.9654,65020.3529285737,37079.1092202813
2022-09-01,296.341,103.1,126.8632,103.065,65020.3529285737,37079.1092202813
2022-10-01,297.863,103.7,127.6168,103.3641,65020.3529285737,37079.1092202813
2022-11-01,298.648,103.9,128.4709,104.2612,65020.3529285737,37079.1092202813
2022-12-01,298.812,104.1,129.0236,103.8624,65020.3529285737,37079.1092202813
2023-01-01,300.356,104.7,129.8777,103.6631,65020.3529285737,37079.1092202813
2023-02-01,301.509,104.0,129.7773,103.3641,65020.3529285737,37079.1092202813
2023-03-01,301.744,104.4,130.3802,104.7595,65020.3529285737,37079.1092202813
2023-04-01,303.032,105.1,130.7821,104.2612,65020.3529285737,37079.1092202813
2023-05-01,303.365,105.1,131.3348,106.3543,65020.3529285737,37079.1092202813
2023-06-01,304.003,105.2,132.4401,109.4443,65020.3529285737,37079.1092202813
2023-07-01,304.628,105.7,132.9928,106.5537,65020.3529285737,37079.1092202813
2023-08-01,306.187,105.9,133.043,105.3576,68549.0,37227.0045
2023-09-01,307.288,106.2,133.7464,105.4573,68549.0,37227.0045
2023-10-01,307.531,107.1,133.8972,105.2579,68549.0,37227.0045
2023-11-01,308.024,106.9,135.10299999999998,104.1615,68549.0,37227.0045
2023-12-01,308.742,106.8,136.3088,107.5505,68549.0,37227.0045
2024-01-01,309.685,106.9,136.7108,104.9589,68549.0,37227.0045
2024-02-01,311.054,106.9,137.4142,104.9589,68549.0,37227.0045
2024-03-01,312.23,107.2,137.9668,104.9589,68549.0,37227.0045
2024-04-01,313.207,107.7,138.41899999999998,106.5537,68549.0,37227.0045
2024-05-01,313.225,108.1,138.9214,106.6534,68549.0,37227.0045
2024-06-01,313.049,108.2,139.6248,114.2288,68549.0,37227.0045
2024-07-01,313.534,108.6,140.47899999999998,111.6372,68549.0,37227.0045
2024-08-01,314.121,109.1,140.5292,107.6501,68549.0,37227.0045
2024-09-01,314.686,108.9,141.2829,107.6501,68549.0,37227.0045
2024-10-01,315.454,109.5,141.6346,107.6501,68549.0,37227.0045
