"Date","Price","Open","High","Low","Vol.","Change %"
"04/25/1974","278.16","278.16","278.16","278.16","","0.70%"
"04/24/1974","276.24","276.24","276.24","276.24","","0.25%"
"04/23/1974","275.56","275.56","275.56","275.56","","-0.66%"
"04/22/1974","277.39","277.39","277.39","277.39","","0.17%"
"04/19/1974","276.93","276.93","276.93","276.93","","0.19%"
"04/18/1974","276.40","276.40","276.40","276.40","","0.00%"
"04/17/1974","276.40","276.40","276.40","276.40","","-0.19%"
"04/16/1974","276.93","276.93","276.93","276.93","","-0.58%"
"04/15/1974","278.55","278.55","278.55","278.55","","0.00%"
"04/12/1974","278.55","278.55","278.55","278.55","","0.64%"
"04/11/1974","276.78","276.78","276.78","276.78","","-0.44%"
"04/10/1974","278.01","278.01","278.01","278.01","","-0.44%"
"04/09/1974","279.25","279.25","279.25","279.25","","0.45%"
"04/08/1974","278.01","278.01","278.01","278.01","","-0.47%"
"04/05/1974","279.33","279.33","279.33","279.33","","0.36%"
"04/04/1974","278.32","278.32","278.32","278.32","","0.89%"
"04/03/1974","275.86","275.86","275.86","275.86","","0.14%"
"04/02/1974","275.48","275.48","275.48","275.48","","-1.65%"
"04/01/1974","280.11","280.11","280.11","280.11","","1.46%"
"03/29/1974","276.09","276.09","276.09","276.09","","0.61%"
"03/28/1974","274.42","274.42","274.42","274.42","","-0.38%"
"03/27/1974","275.48","275.48","275.48","275.48","","0.22%"
"03/26/1974","274.88","274.88","274.88","274.88","","-0.11%"
"03/25/1974","275.18","275.18","275.18","275.18","","-0.58%"
"03/22/1974","276.78","276.78","276.78","276.78","","-0.83%"
"03/21/1974","279.10","279.10","279.10","279.10","","-0.39%"
"03/20/1974","280.19","280.19","280.19","280.19","","-0.28%"
"03/19/1974","280.98","280.98","280.98","280.98","","-0.34%"
"03/18/1974","281.93","281.93","281.93","281.93","","-0.20%"
"03/15/1974","282.49","282.49","282.49","282.49","","-0.14%"
"03/14/1974","282.89","282.89","282.89","282.89","","0.20%"
"03/13/1974","282.33","282.33","282.33","282.33","","0.23%"
"03/12/1974","281.69","281.69","281.69","281.69","","-1.41%"
"03/11/1974","285.71","285.71","285.71","285.71","","-0.52%"
"03/08/1974","287.19","287.19","287.19","287.19","","0.12%"
"03/07/1974","286.86","286.86","286.86","286.86","","-0.06%"
"03/06/1974","287.03","287.03","287.03","287.03","","-0.83%"
"03/05/1974","289.44","289.44","289.44","289.44","","-1.13%"
"03/04/1974","292.74","292.74","292.74","292.74","","0.23%"
"03/01/1974","292.06","292.06","292.06","292.06","","1.26%"
"02/28/1974","288.43","288.43","288.43","288.43","","0.49%"
"02/27/1974","287.03","287.03","287.03","287.03","","0.17%"
"02/26/1974","286.53","286.53","286.53","286.53","","1.12%"
"02/25/1974","283.37","283.37","283.37","283.37","","0.99%"
"02/22/1974","280.58","280.58","280.58","280.58","","-0.54%"
"02/21/1974","282.09","282.09","282.09","282.09","","-2.40%"
"02/20/1974","289.02","289.02","289.02","289.02","","-0.38%"
"02/19/1974","290.11","290.11","290.11","290.11","","-1.04%"
"02/15/1974","293.17","293.17","293.17","293.17","","0.56%"
"02/14/1974","291.55","291.55","291.55","291.55","","-0.12%"
"02/13/1974","291.89","291.89","291.89","291.89","","-1.22%"
"02/11/1974","295.51","295.51","295.51","295.51","","-0.27%"
"02/08/1974","296.30","296.30","296.30","296.30","","-0.18%"
"02/07/1974","296.82","296.82","296.82","296.82","","-0.27%"
"02/06/1974","297.62","297.62","297.62","297.62","","1.34%"
"02/05/1974","293.69","293.69","293.69","293.69","","-1.11%"
"02/04/1974","297.00","297.00","297.00","297.00","","-0.62%"
"02/01/1974","298.86","298.86","298.86","298.86","","0.03%"
"01/31/1974","298.77","298.77","298.77","298.77","","-0.15%"
"01/30/1974","299.22","299.22","299.22","299.22","","-0.27%"
"01/29/1974","300.03","300.03","300.03","300.03","","0.06%"
"01/28/1974","299.85","299.85","299.85","299.85","","0.02%"
"01/25/1974","299.80","299.80","299.80","299.80","","-0.11%"
"01/24/1974","300.12","300.12","300.12","300.12","","-1.14%"
"01/23/1974","303.58","303.58","303.58","303.58","","-0.43%"
"01/22/1974","304.88","304.88","304.88","304.88","","-0.15%"
"01/21/1974","305.34","305.34","305.34","305.34","","1.74%"
"01/18/1974","300.12","300.12","300.12","300.12","","0.00%"
"01/17/1974","300.12","300.12","300.12","300.12","","0.00%"
"01/16/1974","300.12","300.12","300.12","300.12","","0.00%"
"01/15/1974","300.12","300.12","300.12","300.12","","0.00%"
"01/14/1974","300.12","300.12","300.12","300.12","","0.03%"
"01/11/1974","300.03","300.03","300.03","300.03","","0.03%"
"01/10/1974","299.94","299.94","299.94","299.94","","0.00%"
"01/09/1974","299.94","299.94","299.94","299.94","","0.00%"
"01/08/1974","299.94","299.94","299.94","299.94","","-0.12%"
"01/07/1974","300.30","300.30","300.30","300.30","","6.46%"
"01/04/1974","282.09","282.09","282.09","282.09","","-0.56%"
"01/03/1974","283.69","283.69","283.69","283.69","","1.02%"
"01/02/1974","280.82","280.82","280.82","280.82","","0.20%"
"12/31/1973","280.27","280.27","280.27","280.27","","-0.06%"
"12/28/1973","280.43","280.43","280.43","280.43","","-0.08%"
"12/27/1973","280.66","280.66","280.66","280.66","","0.14%"
"12/26/1973","280.27","280.27","280.27","280.27","","-0.03%"
"12/24/1973","280.35","280.35","280.35","280.35","","0.09%"
"12/21/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/20/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/19/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/18/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/17/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/14/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/13/1973","280.11","280.11","280.11","280.11","","0.03%"
"12/12/1973","280.03","280.03","280.03","280.03","","-0.03%"
"12/11/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/10/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/07/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/06/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/05/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/04/1973","280.11","280.11","280.11","280.11","","0.00%"
"12/03/1973","280.11","280.11","280.11","280.11","","0.00%"
"11/30/1973","280.11","280.11","280.11","280.11","","0.00%"
"11/29/1973","280.11","280.11","280.11","280.11","","0.11%"
"11/28/1973","279.80","279.80","279.80","279.80","","-0.11%"
"11/27/1973","280.11","280.11","280.11","280.11","","0.00%"
"11/26/1973","280.11","280.11","280.11","280.11","","-0.20%"
"11/23/1973","280.66","280.66","280.66","280.66","","0.20%"
"11/21/1973","280.11","280.11","280.11","280.11","","-0.11%"
"11/20/1973","280.43","280.43","280.43","280.43","","0.11%"
"11/19/1973","280.11","280.11","280.11","280.11","","0.00%"
"11/16/1973","280.11","280.11","280.11","280.11","","-0.06%"
"11/15/1973","280.27","280.27","280.27","280.27","","-0.14%"
"11/14/1973","280.66","280.66","280.66","280.66","","0.17%"
"11/13/1973","280.19","280.19","280.19","280.19","","1.79%"
"11/12/1973","275.25","275.25","275.25","275.25","","-0.03%"
"11/09/1973","275.33","275.33","275.33","275.33","","0.03%"
"11/08/1973","275.25","275.25","275.25","275.25","","0.03%"
"11/07/1973","275.18","275.18","275.18","275.18","","0.00%"
"11/05/1973","275.18","275.18","275.18","275.18","","-0.30%"
"11/02/1973","276.01","276.01","276.01","276.01","","2.12%"
"11/01/1973","270.27","270.27","270.27","270.27","","1.24%"
"10/31/1973","266.95","266.95","266.95","266.95","","0.00%"
"10/30/1973","266.95","266.95","266.95","266.95","","0.08%"
"10/29/1973","266.74","266.74","266.74","266.74","","0.03%"
"10/26/1973","266.67","266.67","266.67","266.67","","0.08%"
"10/25/1973","266.45","266.45","266.45","266.45","","0.03%"
"10/24/1973","266.38","266.38","266.38","266.38","","-0.03%"
"10/23/1973","266.45","266.45","266.45","266.45","","0.03%"
"10/19/1973","266.38","266.38","266.38","266.38","","0.03%"
"10/18/1973","266.31","266.31","266.31","266.31","","-0.03%"
"10/17/1973","266.38","266.38","266.38","266.38","","-0.03%"
"10/16/1973","266.45","266.45","266.45","266.45","","0.00%"
"10/15/1973","266.45","266.45","266.45","266.45","","0.08%"
"10/12/1973","266.24","266.24","266.24","266.24","","0.00%"
"10/11/1973","266.24","266.24","266.24","266.24","","-0.03%"
"10/10/1973","266.31","266.31","266.31","266.31","","0.00%"
"10/09/1973","266.31","266.31","266.31","266.31","","0.05%"
"10/05/1973","266.17","266.17","266.17","266.17","","0.08%"
"10/04/1973","265.96","265.96","265.96","265.96","","0.03%"
"10/03/1973","265.89","265.89","265.89","265.89","","0.05%"
"10/02/1973","265.75","265.75","265.75","265.75","","0.06%"
"10/01/1973","265.60","265.60","265.60","265.60","","0.00%"
"09/28/1973","265.60","265.60","265.60","265.60","","0.00%"
"09/27/1973","265.60","265.60","265.60","265.60","","0.03%"
"09/26/1973","265.53","265.53","265.53","265.53","","0.03%"
"09/25/1973","265.46","265.46","265.46","265.46","","0.03%"
"09/24/1973","265.39","265.39","265.39","265.39","","0.05%"
"09/21/1973","265.25","265.25","265.25","265.25","","-0.05%"
"09/20/1973","265.39","265.39","265.39","265.39","","-0.03%"
"09/19/1973","265.46","265.46","265.46","265.46","","-0.03%"
"09/18/1973","265.53","265.53","265.53","265.53","","0.00%"
"09/17/1973","265.53","265.53","265.53","265.53","","-0.03%"
"09/14/1973","265.60","265.60","265.60","265.60","","0.00%"
"09/13/1973","265.60","265.60","265.60","265.60","","0.00%"
"09/12/1973","265.60","265.60","265.60","265.60","","0.05%"
"09/11/1973","265.46","265.46","265.46","265.46","","0.03%"
"09/10/1973","265.39","265.39","265.39","265.39","","0.00%"
"09/07/1973","265.39","265.39","265.39","265.39","","0.00%"
"09/06/1973","265.39","265.39","265.39","265.39","","0.00%"
"09/05/1973","265.39","265.39","265.39","265.39","","-0.03%"
"09/04/1973","265.46","265.46","265.46","265.46","","0.03%"
"08/31/1973","265.39","265.39","265.39","265.39","","0.00%"
"08/30/1973","265.39","265.39","265.39","265.39","","0.03%"
"08/29/1973","265.32","265.32","265.32","265.32","","0.00%"
"08/28/1973","265.32","265.32","265.32","265.32","","0.00%"
"08/27/1973","265.32","265.32","265.32","265.32","","0.03%"
"08/24/1973","265.25","265.25","265.25","265.25","","0.00%"
"08/23/1973","265.25","265.25","265.25","265.25","","0.00%"
"08/22/1973","265.25","265.25","265.25","265.25","","0.03%"
"08/21/1973","265.18","265.18","265.18","265.18","","-0.16%"
"08/20/1973","265.60","265.60","265.60","265.60","","0.03%"
"08/17/1973","265.53","265.53","265.53","265.53","","0.05%"
"08/16/1973","265.39","265.39","265.39","265.39","","-0.03%"
"08/15/1973","265.46","265.46","265.46","265.46","","0.00%"
"08/14/1973","265.46","265.46","265.46","265.46","","0.00%"
"08/13/1973","265.46","265.46","265.46","265.46","","0.08%"
"08/10/1973","265.25","265.25","265.25","265.25","","0.05%"
"08/09/1973","265.11","265.11","265.11","265.11","","-0.03%"
"08/08/1973","265.18","265.18","265.18","265.18","","-0.03%"
"08/07/1973","265.25","265.25","265.25","265.25","","0.05%"
"08/06/1973","265.11","265.11","265.11","265.11","","-0.11%"
"08/03/1973","265.39","265.39","265.39","265.39","","0.24%"
"08/02/1973","264.76","264.76","264.76","264.76","","0.50%"
"08/01/1973","263.44","263.44","263.44","263.44","","0.00%"
"07/31/1973","263.44","263.44","263.44","263.44","","-0.05%"
"07/30/1973","263.57","263.57","263.57","263.57","","-0.45%"
"07/27/1973","264.76","264.76","264.76","264.76","","-0.32%"
"07/26/1973","265.60","265.60","265.60","265.60","","0.03%"
"07/25/1973","265.53","265.53","265.53","265.53","","-0.03%"
"07/24/1973","265.60","265.60","265.60","265.60","","-0.21%"
"07/23/1973","266.17","266.17","266.17","266.17","","0.21%"
"07/20/1973","265.60","265.60","265.60","265.60","","0.16%"
"07/19/1973","265.18","265.18","265.18","265.18","","0.03%"
"07/18/1973","265.11","265.11","265.11","265.11","","-0.05%"
"07/17/1973","265.25","265.25","265.25","265.25","","0.05%"
"07/16/1973","265.11","265.11","265.11","265.11","","0.03%"
"07/13/1973","265.04","265.04","265.04","265.04","","0.11%"
"07/12/1973","264.76","264.76","264.76","264.76","","-0.03%"
"07/11/1973","264.83","264.83","264.83","264.83","","0.63%"
"07/10/1973","263.16","263.16","263.16","263.16","","1.45%"
"07/09/1973","259.40","259.40","259.40","259.40","","-1.04%"
"07/06/1973","262.12","262.12","262.12","262.12","","-1.13%"
"07/05/1973","265.11","265.11","265.11","265.11","","0.03%"
"07/03/1973","265.04","265.04","265.04","265.04","","-0.08%"
"07/02/1973","265.25","265.25","265.25","265.25","","0.79%"
"06/29/1973","263.16","263.16","263.16","263.16","","-0.76%"
"06/28/1973","265.18","265.18","265.18","265.18","","0.00%"
"06/27/1973","265.18","265.18","265.18","265.18","","0.00%"
"06/26/1973","265.18","265.18","265.18","265.18","","0.00%"
"06/25/1973","265.18","265.18","265.18","265.18","","0.05%"
"06/22/1973","265.04","265.04","265.04","265.04","","0.00%"
"06/21/1973","265.04","265.04","265.04","265.04","","0.03%"
"06/20/1973","264.97","264.97","264.97","264.97","","0.05%"
"06/19/1973","264.83","264.83","264.83","264.83","","0.05%"
"06/18/1973","264.69","264.69","264.69","264.69","","0.00%"
"06/15/1973","264.69","264.69","264.69","264.69","","0.00%"
"06/14/1973","264.69","264.69","264.69","264.69","","0.03%"
"06/13/1973","264.62","264.62","264.62","264.62","","-0.03%"
"06/12/1973","264.69","264.69","264.69","264.69","","0.00%"
"06/11/1973","264.69","264.69","264.69","264.69","","0.11%"
"06/08/1973","264.41","264.41","264.41","264.41","","0.05%"
"06/07/1973","264.27","264.27","264.27","264.27","","0.05%"
"06/06/1973","264.13","264.13","264.13","264.13","","0.48%"
"06/05/1973","262.88","262.88","262.88","262.88","","0.00%"
"06/04/1973","262.88","262.88","262.88","262.88","","-0.45%"
"06/01/1973","264.06","264.06","264.06","264.06","","-0.24%"
"05/31/1973","264.69","264.69","264.69","264.69","","-0.05%"
"05/30/1973","264.83","264.83","264.83","264.83","","-0.03%"
"05/29/1973","264.90","264.90","264.90","264.90","","0.03%"
"05/25/1973","264.83","264.83","264.83","264.83","","0.11%"
"05/24/1973","264.55","264.55","264.55","264.55","","0.13%"
"05/23/1973","264.20","264.20","264.20","264.20","","0.24%"
"05/22/1973","263.57","263.57","263.57","263.57","","0.24%"
"05/21/1973","262.95","262.95","262.95","262.95","","-0.50%"
"05/18/1973","264.27","264.27","264.27","264.27","","-0.08%"
"05/17/1973","264.48","264.48","264.48","264.48","","0.58%"
"05/16/1973","262.95","262.95","262.95","262.95","","0.18%"
"05/15/1973","262.47","262.47","262.47","262.47","","-0.86%"
"05/14/1973","264.76","264.76","264.76","264.76","","-0.26%"
"05/11/1973","265.46","265.46","265.46","265.46","","0.16%"
"05/10/1973","265.04","265.04","265.04","265.04","","0.00%"
"05/09/1973","265.04","265.04","265.04","265.04","","-0.24%"
"05/08/1973","265.67","265.67","265.67","265.67","","0.05%"
"05/07/1973","265.53","265.53","265.53","265.53","","0.00%"
"05/04/1973","265.53","265.53","265.53","265.53","","0.00%"
"05/03/1973","265.53","265.53","265.53","265.53","","0.00%"
"05/02/1973","265.53","265.53","265.53","265.53","","0.00%"
"05/01/1973","265.53","265.53","265.53","265.53","","0.00%"
"04/30/1973","265.53","265.53","265.53","265.53","","-0.03%"
"04/27/1973","265.60","265.60","265.60","265.60","","0.00%"
"04/26/1973","265.60","265.60","265.60","265.60","","0.05%"
"04/25/1973","265.46","265.46","265.46","265.46","","0.00%"
"04/24/1973","265.46","265.46","265.46","265.46","","-0.05%"
"04/23/1973","265.60","265.60","265.60","265.60","","0.00%"
"04/20/1973","265.60","265.60","265.60","265.60","","0.03%"
"04/19/1973","265.53","265.53","265.53","265.53","","0.03%"
"04/18/1973","265.46","265.46","265.46","265.46","","0.00%"
"04/17/1973","265.46","265.46","265.46","265.46","","-0.05%"
"04/16/1973","265.60","265.60","265.60","265.60","","-0.11%"
"04/13/1973","265.89","265.89","265.89","265.89","","-0.05%"
"04/12/1973","266.03","266.03","266.03","266.03","","0.14%"
"04/11/1973","265.67","265.67","265.67","265.67","","0.05%"
"04/10/1973","265.53","265.53","265.53","265.53","","0.00%"
"04/09/1973","265.53","265.53","265.53","265.53","","0.29%"
"04/06/1973","264.76","264.76","264.76","264.76","","0.08%"
"04/05/1973","264.55","264.55","264.55","264.55","","-0.16%"
"04/04/1973","264.97","264.97","264.97","264.97","","-0.18%"
"04/03/1973","265.46","265.46","265.46","265.46","","-0.21%"
"04/02/1973","266.03","266.03","266.03","266.03","","0.03%"
"03/30/1973","265.96","265.96","265.96","265.96","","0.11%"
"03/29/1973","265.67","265.67","265.67","265.67","","0.03%"
"03/28/1973","265.60","265.60","265.60","265.60","","0.08%"
"03/27/1973","265.39","265.39","265.39","265.39","","-0.05%"
"03/26/1973","265.53","265.53","265.53","265.53","","-0.19%"
"03/23/1973","266.03","266.03","266.03","266.03","","0.96%"
"03/22/1973","263.50","263.50","263.50","263.50","","0.13%"
"03/21/1973","263.16","263.16","263.16","263.16","","0.00%"
"03/20/1973","263.16","263.16","263.16","263.16","","0.00%"
"03/19/1973","263.16","263.16","263.16","263.16","","1.18%"
"03/16/1973","260.08","260.08","260.08","260.08","","1.69%"
"03/15/1973","255.75","255.75","255.75","255.75","","0.51%"
"03/14/1973","254.45","254.45","254.45","254.45","","-0.20%"
"03/13/1973","254.97","254.97","254.97","254.97","","-0.82%"
"03/12/1973","257.07","257.07","257.07","257.07","","-1.29%"
"03/09/1973","260.42","260.42","260.42","260.42","","-0.39%"
"03/08/1973","261.44","261.44","261.44","261.44","","-0.18%"
"03/07/1973","261.92","261.92","261.92","261.92","","0.05%"
"03/06/1973","261.78","261.78","261.78","261.78","","1.05%"
"03/05/1973","259.07","259.07","259.07","259.07","","-1.16%"
"03/02/1973","262.12","262.12","262.12","262.12","","-1.31%"
"03/01/1973","265.60","265.60","265.60","265.60","","-0.03%"
"02/28/1973","265.67","265.67","265.67","265.67","","-0.11%"
"02/27/1973","265.96","265.96","265.96","265.96","","0.14%"
"02/26/1973","265.60","265.60","265.60","265.60","","0.26%"
"02/23/1973","264.90","264.90","264.90","264.90","","-0.21%"
"02/22/1973","265.46","265.46","265.46","265.46","","0.21%"
"02/21/1973","264.90","264.90","264.90","264.90","","-0.40%"
"02/20/1973","265.96","265.96","265.96","265.96","","0.80%"
"02/16/1973","263.85","263.85","263.85","263.85","","0.32%"
"02/15/1973","263.02","263.02","263.02","263.02","","-1.11%"
"02/14/1973","265.96","265.96","265.96","265.96","","-0.27%"
"02/13/1973","266.67","266.67","266.67","266.67","","-9.07%"
